Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,pc_from_lim,closest_to_spec,,
Safe shielding of needle tip,354,6.7327,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,355,6.6735,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,356,6.6172,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,357,6.669,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,358,6.6746,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,359,6.4258,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,360,6.5793,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,361,6.7051,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,362,6.7082,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,363,6.6708,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,364,6.6808,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,365,6.4917,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,366,6.543,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,367,6.8094,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,368,6.6204,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,369,6.5775,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,370,6.8517,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,371,6.8594,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,372,6.7329,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,373,6.5514,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,374,6.5915,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,375,6.6919,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,376,6.7356,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,377,6.924,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,378,6.7491,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,379,6.6126,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,380,6.7445,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,381,6.8453,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,382,6.7743,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,383,6.7637,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,384,6.5308,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,385,6.567,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,386,6.5942,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,387,6.5805,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,388,6.6812,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,389,6.438,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,390,6.4707,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,391,6.4693,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,392,6.5146,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,393,6.6015,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,394,6.5901,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,395,6.4948,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,396,6.5858,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,397,6.54,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,398,6.682,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,399,6.4391,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,400,6.6023,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,401,6.5582,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,402,6.7176,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,403,6.5288,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,404,6.653,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,405,6.5889,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,406,6.7783,2.46,,2.25ml,Standard,Strong,,2.8,,
Safe shielding of needle tip,407,6.6023,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,408,6.562,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,409,6.4998,2.46,,2.25ml,Standard,Strong,,2.6,,
Safe shielding of needle tip,410,6.6126,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,411,6.6623,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,412,6.6162,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,413,6.7206,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,414,6.5297,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,415,6.5489,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,416,6.6648,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,417,6.6591,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,418,6.7305,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,419,6.6772,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,420,6.6143,2.46,,2.25ml,Standard,Strong,,2.7,,
Safe shielding of needle tip,421,7.8283,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,422,7.7488,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,423,7.777,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,424,7.6794,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,425,7.5593,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,426,7.5576,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,427,7.6927,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,428,7.5919,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,429,7.66,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,430,7.5094,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,431,7.6259,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,432,7.6829,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,433,7.5525,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,434,7.9555,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,435,7.6911,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,436,7.7252,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,437,7.7069,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,438,7.8325,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,439,7.7204,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,440,7.8474,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,441,7.673,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,442,7.9377,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,443,7.8055,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,444,7.8698,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,445,7.5635,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,446,7.7037,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,447,7.5831,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,448,7.7435,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,449,7.7312,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,450,7.7399,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,451,7.8095,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,452,7.8086,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,453,7.6318,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,454,7.6817,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,455,7.6229,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,456,7.8267,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,457,7.6157,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,458,7.5717,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,459,7.5748,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,460,7.5334,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,461,7.5398,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,462,7.6839,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,463,7.721,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,464,7.6365,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,465,7.6422,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,466,7.7307,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,467,7.7491,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,468,7.4053,2.46,,1ml,Warm,Strong,,3.0,,
Safe shielding of needle tip,469,7.8714,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,470,7.8136,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,471,7.8365,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,472,7.7486,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,473,7.9109,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,474,7.6422,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,475,7.6491,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,476,7.5788,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,477,7.7196,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,478,7.6042,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,479,7.8255,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,480,7.9741,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,481,7.9019,2.46,,1ml,Warm,Strong,,3.2,,
Safe shielding of needle tip,482,7.6752,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,483,7.6951,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,484,7.7029,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,485,7.4789,2.46,,1ml,Warm,Strong,,3.0,,
Safe shielding of needle tip,486,7.6805,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,487,7.3989,2.46,,1ml,Warm,Strong,,3.0,,
Safe shielding of needle tip,488,7.6784,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,489,7.5565,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,490,7.5703,2.46,,1ml,Warm,Strong,,3.1,,
Safe shielding of needle tip,491,6.4915,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,492,6.5069,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,493,6.2391,2.46,,2.25ml,Warm,Strong,,2.5,,
Safe shielding of needle tip,494,6.2776,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,495,6.5018,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,496,6.5206,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,497,6.6088,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,498,6.6993,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,499,6.6498,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,500,6.4651,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,501,6.4839,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,502,6.4691,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,503,6.4255,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,504,6.3811,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,505,6.6198,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,506,6.4265,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,507,6.5496,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,508,6.6703,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,509,6.6158,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,510,6.541,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,511,6.5833,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,512,6.48,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,513,6.6984,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,514,6.6843,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,515,6.796,2.46,,2.25ml,Warm,Strong,,2.8,,
Safe shielding of needle tip,516,6.5025,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,517,6.4962,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,518,6.809,2.46,,2.25ml,Warm,Strong,,2.8,,
Safe shielding of needle tip,519,6.7737,2.46,,2.25ml,Warm,Strong,,2.8,,
Safe shielding of needle tip,520,6.6376,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,521,6.6601,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,522,6.6735,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,523,6.6808,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,524,6.7058,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,525,6.7078,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,526,6.6684,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,527,6.2567,2.46,,2.25ml,Warm,Strong,,2.5,,
Safe shielding of needle tip,528,6.5754,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,529,6.5437,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,530,6.5864,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,531,6.7127,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,532,6.5106,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,533,6.3369,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,534,6.5053,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,535,6.8815,2.46,,2.25ml,Warm,Strong,,2.8,,
Safe shielding of needle tip,536,6.6251,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,537,6.6741,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,538,6.5706,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,539,6.3672,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,540,6.3529,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,541,6.5447,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,542,6.4819,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,543,6.4755,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,544,6.4821,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,545,6.4033,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,546,6.4953,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,547,6.8936,2.46,,2.25ml,Warm,Strong,,2.8,,
Safe shielding of needle tip,548,6.461,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,549,6.6929,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,550,6.3248,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,551,6.5498,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,552,6.4819,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,553,6.4462,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,554,6.4989,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,555,6.6152,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,556,6.4314,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,557,6.3699,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,558,6.5409,2.46,,2.25ml,Warm,Strong,,2.7,,
Safe shielding of needle tip,559,6.447,2.46,,2.25ml,Warm,Strong,,2.6,,
Safe shielding of needle tip,560,6.3075,2.46,,2.25ml,Warm,Strong,,2.6,,
Force to overide,561,130.8,51,,1ml,Standard,Weak,,2.6,,
Force to overide,562,137.1,51,,1ml,Standard,Weak,,2.7,,
Force to overide,563,122.8,51,,1ml,Standard,Weak,,2.4,,
Force to overide,564,131.6,51,,1ml,Standard,Weak,,2.6,,
Force to overide,565,122.9,51,,1ml,Standard,Weak,,2.4,,
Force to overide,566,124.9,51,,1ml,Standard,Weak,,2.4,,
Force to overide,567,127.2,51,,1ml,Standard,Weak,,2.5,,
Force to overide,568,117.5,51,,1ml,Standard,Weak,,2.3,,
Force to overide,569,132.2,51,,1ml,Standard,Weak,,2.6,,
Force to overide,570,130.4,51,,1ml,Standard,Weak,,2.6,,
Force to overide,571,120,51,,1ml,Standard,Weak,,2.4,,
Force to overide,572,127.5,51,,1ml,Standard,Weak,,2.5,,
Force to overide,573,120.9,51,,1ml,Standard,Weak,,2.4,,
Force to overide,574,123.1,51,,1ml,Standard,Weak,,2.4,,
Force to overide,575,121.1,51,,1ml,Standard,Weak,,2.4,,
Force to overide,576,123.6,51,,1ml,Standard,Weak,,2.4,,
Force to overide,577,147.6,51,,1ml,Standard,Weak,,2.9,,
Force to overide,578,122.9,51,,1ml,Standard,Weak,,2.4,,
Force to overide,579,126.9,51,,1ml,Standard,Weak,,2.5,,
Force to overide,580,118.6,51,,1ml,Standard,Weak,,2.3,,
Force to overide,581,125.1,51,,1ml,Standard,Weak,,2.5,,
Force to overide,582,129,51,,1ml,Standard,Weak,,2.5,,
Force to overide,583,130.8,51,,1ml,Standard,Weak,,2.6,,
Force to overide,584,125.3,51,,1ml,Standard,Weak,,2.5,,
Force to overide,585,115.6,51,,1ml,Standard,Weak,,2.3,,
Force to overide,586,123.9,51,,1ml,Standard,Weak,,2.4,,
Force to overide,587,124.5,51,,1ml,Standard,Weak,,2.4,,
Force to overide,588,122.9,51,,1ml,Standard,Weak,,2.4,,
Force to overide,589,120.8,51,,1ml,Standard,Weak,,2.4,,
Force to overide,590,127.1,51,,1ml,Standard,Weak,,2.5,,
Force to overide,591,118.3,51,,1ml,Standard,Weak,,2.3,,
Force to overide,592,130.2,51,,1ml,Standard,Weak,,2.6,,
Force to overide,593,126,51,,1ml,Standard,Weak,,2.5,,
Force to overide,594,131.3,51,,1ml,Standard,Weak,,2.6,,
Force to overide,595,135,51,,1ml,Standard,Weak,,2.6,,
Force to overide,596,99.9,51,,1ml,Standard,Weak,,2.0,,
Force to overide,597,96.3,51,,1ml,Standard,Weak,,1.9,,
Force to overide,598,96.1,51,,1ml,Standard,Weak,,1.9,,
Force to overide,599,100.4,51,,1ml,Standard,Weak,,2.0,,
Force to overide,600,112,51,,1ml,Standard,Weak,,2.2,,
Force to overide,601,99.4,51,,1ml,Standard,Weak,,1.9,,
Force to overide,602,124.1,51,,1ml,Standard,Weak,,2.4,,
Force to overide,603,101.4,51,,1ml,Standard,Weak,,2.0,,
Force to overide,604,89.7,51,,1ml,Standard,Weak,,1.8,,
Force to overide,605,98.3,51,,1ml,Standard,Weak,,1.9,,
Force to overide,606,92.8,51,,1ml,Standard,Weak,,1.8,,
Force to overide,607,97.8,51,,1ml,Standard,Weak,,1.9,,
Force to overide,608,102.5,51,,1ml,Standard,Weak,,2.0,,
Force to overide,609,97.5,51,,1ml,Standard,Weak,,1.9,,
Force to overide,610,102.3,51,,1ml,Standard,Weak,,2.0,,
Force to overide,611,118.6,51,,1ml,Standard,Weak,,2.3,,
Force to overide,612,100.6,51,,1ml,Standard,Weak,,2.0,,
Force to overide,613,95.2,51,,1ml,Standard,Weak,,1.9,,
Force to overide,614,94.8,51,,1ml,Standard,Weak,,1.9,,
Force to overide,615,108.9,51,,1ml,Standard,Weak,,2.1,,
Force to overide,616,132.2,51,,1ml,Standard,Weak,,2.6,,
Force to overide,617,94.5,51,,1ml,Standard,Weak,,1.9,,
Force to overide,618,94.6,51,,1ml,Standard,Weak,,1.9,,
Force to overide,619,95.7,51,,1ml,Standard,Weak,,1.9,,
Force to overide,620,96,51,,1ml,Standard,Weak,,1.9,,
Force to overide,621,96.2,51,,1ml,Standard,Weak,,1.9,,
Force to overide,622,137.4,51,,1ml,Standard,Weak,,2.7,,
Force to overide,623,117.9,51,,1ml,Standard,Weak,,2.3,,
Force to overide,624,90.2,51,,1ml,Standard,Weak,,1.8,,
Force to overide,625,134.6,51,,1ml,Standard,Weak,,2.6,,
Force to overide,626,94.1,51,,1ml,Standard,Weak,,1.8,,
Force to overide,627,101.8,51,,1ml,Standard,Weak,,2.0,,
Force to overide,628,96.8,51,,1ml,Standard,Weak,,1.9,,
Force to overide,629,100.9,51,,1ml,Standard,Weak,,2.0,,
Force to overide,630,89.9,51,,1ml,Standard,Weak,,1.8,,
Force to overide,631,108.9,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,632,136.8,51,,2.25ml,Standard,Weak,,2.7,,
Force to overide,633,115.8,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,634,106.9,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,635,106.9,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,636,112,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,637,100.4,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,638,120.4,51,,2.25ml,Standard,Weak,,2.4,,
Force to overide,639,106,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,640,114.3,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,641,119.8,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,642,122.1,51,,2.25ml,Standard,Weak,,2.4,,
Force to overide,643,102.1,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,644,100.3,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,645,107.9,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,646,104,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,647,99.8,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,648,108.3,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,649,116.9,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,650,105.4,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,651,113.4,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,652,119.4,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,653,119.9,51,,2.25ml,Standard,Weak,,2.4,,
Force to overide,654,119.5,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,655,110.8,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,656,134.4,51,,2.25ml,Standard,Weak,,2.6,,
Force to overide,657,103.1,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,658,110.9,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,659,105.1,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,660,112.1,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,661,115.8,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,662,115.8,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,663,115.5,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,664,112,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,665,112.5,51,,2.25ml,Standard,Weak,,2.2,,
Force to overide,666,91.4,51,,2.25ml,Standard,Weak,,1.8,,
Force to overide,667,93.6,51,,2.25ml,Standard,Weak,,1.8,,
Force to overide,668,94.7,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,669,96.9,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,670,98.6,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,671,100.8,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,672,103.9,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,673,95.6,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,674,97.7,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,675,108.5,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,676,107.3,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,677,116.4,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,678,98,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,679,100,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,680,105.8,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,681,98.4,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,682,87.8,51,,2.25ml,Standard,Weak,,1.7,,
Force to overide,683,119.3,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,684,102.3,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,685,85.8,51,,2.25ml,Standard,Weak,,1.7,,
Force to overide,686,102.5,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,687,106.3,51,,2.25ml,Standard,Weak,,2.1,,
Force to overide,688,97.2,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,689,92.7,51,,2.25ml,Standard,Weak,,1.8,,
Force to overide,690,98.4,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,691,114.9,51,,2.25ml,Standard,Weak,,2.3,,
Force to overide,692,95.1,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,693,96.4,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,694,102.3,51,,2.25ml,Standard,Weak,,2.0,,
Force to overide,695,95.6,51,,2.25ml,Standard,Weak,,1.9,,
Force to overide,696,107.1,51,,2.25ml,Standard,Weak,,2.1,,
